collections	created_at	timestamp with time zone	0
collections	updated_at	timestamp with time zone	0
collections	icon	text	0
collections	client_id	text	0
collections	client_name	text	0
collections	share_token	text	0
collections	share_expires_at	timestamp with time zone	0
collections	is_public	boolean	0
collections	is_deleted	boolean	0
comparison_reactions	id	uuid	0
comparison_reactions	comparison_id	uuid	0
comparison_reactions	item_index	integer	0
comparison_reactions	emoji	text	0
comparison_reactions	anon_id	text	0
comparison_reactions	ip_hash	text	0
comparison_reactions	user_agent	text	0
comparison_reactions	created_at	timestamp with time zone	0
component_media	id	uuid	0
component_media	component_id	text	0
component_media	product_id	text	0
component_media	media_type	text	0
component_media	url	text	0
component_media	title	text	0
component_media	sort_order	integer	0
component_media	is_cover	boolean	0
component_media	created_at	timestamp with time zone	0
component_media	updated_at	timestamp with time zone	0
connection_test_history	id	uuid	0
connection_test_history	connection_id	uuid	0
connection_test_history	tested_at	timestamp with time zone	0
connection_test_history	success	boolean	0
connection_test_history	latency_ms	integer	0
connection_test_history	status_code	integer	0
connection_test_history	error_message	text	0
connection_test_history	created_at	timestamp with time zone	0
connection_test_history	triggered_by	text	0
connection_test_history	error_kind	text	0
connection_test_history	request_method	text	0
connection_test_history	request_url	text	0
connection_test_history	response_headers	jsonb	0
connection_test_history	response_body	text	0
connection_test_history	dns_ms	integer	0
connection_test_history	tcp_ms	integer	0
connection_test_history	tls_ms	integer	0
connection_test_history	ttfb_ms	integer	0
connection_test_history	download_ms	integer	0
connection_test_history	triggered_by_user_id	uuid	0
connection_test_history	attempts	smallint	0
conversation_audit_logs	id	uuid	0
conversation_audit_logs	session_id	text	0
conversation_audit_logs	user_id	uuid	0
conversation_audit_logs	started_at	timestamp with time zone	0
conversation_audit_logs	ended_at	timestamp with time zone	0
conversation_audit_logs	total_tokens_estimated	integer	0
conversation_audit_logs	metadata	jsonb	0
conversation_audit_logs	status	text	0
conversation_audit_logs	client_info	jsonb	0
conversation_delivery_status	id	uuid	0
conversation_delivery_status	event_id	uuid	0
conversation_delivery_status	status	text	0
conversation_delivery_status	error_details	text	0
conversation_delivery_status	updated_at	timestamp with time zone	0
conversation_event_history	id	uuid	0
conversation_event_history	conversation_id	uuid	0
conversation_event_history	role	text	0
conversation_event_history	event_type	USER-DEFINED	0
conversation_event_history	content	text	0
conversation_event_history	media_url	text	0
conversation_event_history	media_metadata	jsonb	0
conversation_event_history	tokens_estimated	integer	0
conversation_event_history	created_at	timestamp with time zone	0
conversation_event_history	request_id	uuid	0
custom_kits	id	uuid	0
custom_kits	user_id	uuid	0
custom_kits	name	text	0
custom_kits	status	text	0
custom_kits	box_data	jsonb	0
custom_kits	items_data	jsonb	0
custom_kits	personalization_data	jsonb	0
custom_kits	kit_quantity	integer	0
custom_kits	box_price	numeric	0
custom_kits	items_price	numeric	0
custom_kits	personalization_price	numeric	0
custom_kits	total_price	numeric	0
custom_kits	volume_usage_percent	numeric	0
custom_kits	created_at	timestamp with time zone	0
custom_kits	updated_at	timestamp with time zone	0
custom_kits	kit_type	text	0
custom_kits	color	text	0
custom_kits	tag	text	0
custom_kits	icon	text	0
custom_kits	description	text	0
custom_kits	is_favorite	boolean	0
custom_kits	last_used_at	timestamp with time zone	0
custom_kits	is_pinned	boolean	0
discount_approval_requests	id	uuid	0
discount_approval_requests	quote_id	uuid	0
discount_approval_requests	seller_id	uuid	0
discount_approval_requests	requested_discount_percent	numeric	0
discount_approval_requests	max_allowed_percent	numeric	0
discount_approval_requests	status	text	0
discount_approval_requests	admin_id	uuid	0
discount_approval_requests	admin_notes	text	0
discount_approval_requests	seller_notes	text	0
discount_approval_requests	responded_at	timestamp with time zone	0
discount_approval_requests	created_at	timestamp with time zone	0
discount_approval_requests	updated_at	timestamp with time zone	0
e2e_cleanup_audit	id	uuid	0
e2e_cleanup_audit	email	text	0
e2e_cleanup_audit	user_id	uuid	0
e2e_cleanup_audit	dry_run	boolean	0
e2e_cleanup_audit	status	text	0
e2e_cleanup_audit	reason	text	0
e2e_cleanup_audit	ip	text	0
e2e_cleanup_audit	user_agent	text	0
e2e_cleanup_audit	total_deleted	integer	0
e2e_cleanup_audit	deleted_by_table	jsonb	0
e2e_cleanup_audit	errors	jsonb	0
e2e_cleanup_audit	duration_ms	integer	0
e2e_cleanup_audit	created_at	timestamp with time zone	0
e2e_cleanup_audit	seller_scope	text	0
e2e_cleanup_audit	seller_id	uuid	0
e2e_cleanup_audit	name_filter_prefix	text	0
e2e_cleanup_rate_limit	key	text	0
e2e_cleanup_rate_limit	count	integer	0
e2e_cleanup_rate_limit	window_start	timestamp with time zone	0
e2e_cleanup_rate_limit	updated_at	timestamp with time zone	0
expert_conversations	id	uuid	0
expert_conversations	seller_id	uuid	0
expert_conversations	client_id	text	0
expert_conversations	title	text	0
expert_conversations	created_at	timestamp with time zone	0
expert_conversations	updated_at	timestamp with time zone	0
expert_messages	id	uuid	0
expert_messages	conversation_id	uuid	0
expert_messages	role	text	0
expert_messages	content	text	0
expert_messages	created_at	timestamp with time zone	0
external_connections	id	uuid	0
external_connections	type	text	0
external_connections	name	text	0
external_connections	config	jsonb	0
external_connections	secret_refs	ARRAY	0
external_connections	status	text	0
external_connections	last_test_at	timestamp with time zone	0
external_connections	last_test_ok	boolean	0
external_connections	last_test_message	text	0
external_connections	created_by	uuid	0
external_connections	created_at	timestamp with time zone	0
external_connections	updated_at	timestamp with time zone	0
external_connections	last_latency_ms	integer	0
external_connections	env_key	text	0
external_connections	auto_test_enabled	boolean	0
external_connections_sync_log	id	uuid	0
external_connections_sync_log	ran_at	timestamp with time zone	0
external_connections_sync_log	triggered_by_user_id	uuid	0
external_connections_sync_log	triggered_by_secret_name	text	0
external_connections_sync_log	trigger_op	text	0
external_connections_sync_log	processed	integer	0
external_connections_sync_log	created_count	integer	0
external_connections_sync_log	updated_count	integer	0
external_connections_sync_log	status	text	0
external_connections_sync_log	error_message	text	0
external_connections_sync_log	duration_ms	integer	0
external_connections_sync_log	details	jsonb	0
external_connections_sync_log	created_at	timestamp with time zone	0
favorite_item_reactions	id	uuid	0
favorite_item_reactions	item_id	uuid	0
favorite_item_reactions	list_id	uuid	0
favorite_item_reactions	anon_id	text	0
favorite_item_reactions	emoji	text	0
favorite_item_reactions	ip_hash	text	0
favorite_item_reactions	user_agent	text	0
favorite_item_reactions	created_at	timestamp with time zone	0
favorite_items	id	uuid	0
favorite_items	list_id	uuid	0
favorite_items	user_id	uuid	0
favorite_items	product_id	text	0
favorite_items	variant_id	text	0
favorite_items	variant_info	jsonb	0
favorite_items	note	text	0
favorite_items	price_at_save	numeric	0
favorite_items	position	integer	0
favorite_items	added_at	timestamp with time zone	0
favorite_items	updated_at	timestamp with time zone	0
favorite_items_trash	id	uuid	0
